outbring	outbrought	V;PST
outbud	outbudded	V;PST
outbuild	outbuilt	V;PST
outburn	outburned	V;PST
outburp	outburped	V;PST
outburst	outbrast	V;PST
outburst	outburst	V;PST
outbutt	outbutted	V;PST
outbuy	outbought	V;PST
out-Byzantine	out-Byzantined	V;PST
outcampaign	outcampaigned	V;PST
outcant	outcanted	V;PST
outcaste	outcasted	V;PST
outcast	outcast	V;PST
outcharm	outcharmed	V;PST
outcheat	outcheated	V;PST
outcheer	outcheered	V;PST
outclass	outclassed	V;PST
outclimb	outclimbed	V;PST
outcoach	outcoached	V;PST
outcompass	outcompassed	V;PST
outcompete	outcompeted	V;PST
outcon	outconned	V;PST
outcool	outcooled	V;PST
outcouple	outcoupled	V;PST
outcrack	outcracked	V;PST
outcrafty	outcraftied	V;PST
outcreep	outcrept	V;PST
outcreep	outcrope	V;PST
outcrop	outcropped	V;PST
outcross	outcrossed	V;PST
outcry	outcried	V;PST
outcut	outcut	V;PST
outdance	outdanced	V;PST
outdare	outdared	V;PST
outdate	outdated	V;PST
outdazzle	outdazzled	V;PST
outdent	outdented	V;PST
outdistance	outdistanced	V;PST
outdo	outdid	V;PST
outdraw	outdrew	V;PST
outdream	outdreamed	V;PST
outdream	outdreamt	V;PST
outdress	outdressed	V;PST
outdrink	outdrank	V;PST
outdrive	outdrove	V;PST
outduel	outdueled	V;PST
outduel	outduelled	V;PST
out-dwell	out-dwelt	V;PST
outdwell	outdwelt	V;PST
outearn	outearned	V;PST
outeat	outate	V;PST
outengineer	outengineered	V;PST
outen	outened	V;PST
outexecute	outexecuted	V;PST
outface	outfaced	V;PST
outfall	outfell	V;PST
outfart	outfarted	V;PST
outfawn	outfawned	V;PST
outfeat	outfeated	V;PST
outfence	outfenced	V;PST
outfight	outfought	V;PST
outfind	outfound	V;PST
outfinesse	outfinessed	V;PST
outfire	outfired	V;PST
outfish	outfished	V;PST
outfit	outfitted	V;PST
out-flank	out-flanked	V;PST
outflank	outflanked	V;PST
outflatter	outflattered	V;PST
outfling	outflung	V;PST
outflow	outflowed	V;PST
outflux	outfluxed	V;PST
outfly	outflew	V;PST
outfool	outfooled	V;PST
outfoot	outfooted	V;PST
outfox	outfoxed	V;PST
outframe	outframed	V;PST
outfrown	outfrowned	V;PST
outfuck	outfucked	V;PST
outgain	outgained	V;PST
outgallop	outgalloped	V;PST
outgas	outgassed	V;PST
outgaze	outgazed	V;PST
out-general	out-generaled	V;PST
outgeneral	outgeneraled	V;PST
outgeneral	outgeneralled	V;PST
outgive	outgave	V;PST
outglare	outglared	V;PST
outglow	outglowed	V;PST
outgo	outwent	V;PST
outgreen	outgreened	V;PST
outgross	outgrossed	V;PST
outgrow	outgrew	V;PST
out-guess	out-guessed	V;PST
outguess	outguessed	V;PST
out-gun	out-gunned)	V;PST
outgun	outgunned	V;PST
outgush	outgushed	V;PST
outhale	outhaled	V;PST
outhandle	outhandled	V;PST
outherod	outheroded	V;PST
outhire	outhired	V;PST
outhit	outhit	V;PST
outhold	outheld	V;PST
outhustle	outhustled	V;PST
outjest	outjested	V;PST
outjuggle	outjuggled	V;PST
outjump	outjumped	V;PST
outken	outkenned	V;PST
outken	outkent	V;PST
outkick	outkicked	V;PST
outkill	outkilled	V;PST
outkiss	outkissed	V;PST
outlabour	outlaboured	V;PST
outlast	outlasted	V;PST
outlaugh	outlaughed	V;PST
outlaw	outlawed	V;PST
outlay	outlaid	V;PST
outlead	outled	V;PST
outleap	outleaped	V;PST
outleap	outleapt	V;PST
outlearn	outlearned	V;PST
outlearn	outlearnt	V;PST
outlick	outlicked	V;PST
outlie	outlay	V;PST
outlie	outlied	V;PST
outlift	outlifted	V;PST
outline	outlined	V;PST
outlitigate	outlitigated	V;PST
outlive	outlived	V;PST
outlook	outlooked	V;PST
outlove	outloved	V;PST
outlustre	outlustred	V;PST
outmanage	outmanaged	V;PST
outmaneuver	outmaneuvered	V;PST
outmanœuver	outmanœuvered	V;PST
outmanoeuvre	outmanoeuvred	V;PST
outmanœuvre	outmanœuvred	V;PST
outman	outmanned	V;PST
outmantle	outmantled	V;PST
outmarch	outmarched	V;PST
outmatch	outmatched	V;PST
outmeasure	outmeasured	V;PST
outmetal	outmetalled	V;PST
outmode	outmoded	V;PST
outmount	outmounted	V;PST
outmuscle	outmuscled	V;PST
outname	outnamed	V;PST
outnice	outniced	V;PST
outnigger	outniggered	V;PST
outnim	outnam	V;PST
outnim	outnimmed	V;PST
outnoise	outnoised	V;PST
outnumber	outnumbered	V;PST
outorganize	outorganized	V;PST
out	outed	V;PST
outpace	outpaced	V;PST
outpaint	outpainted	V;PST
outpass	outpassed	V;PST
outpeer	outpeered	V;PST
outperform	outperformed	V;PST
outpiss	outpissed	V;PST
outpitch	outpitched	V;PST
outplace	outplaced	V;PST
outplay	outplayed	V;PST
outpoint	outpointed	V;PST
outpoise	outpoised	V;PST
outpoll	outpolled	V;PST
outpour	outpoured	V;PST
outpower	outpowered	V;PST
outpray	outprayed	V;PST
outpreach	outpreached	V;PST
outprice	outpriced	V;PST
outprize	outprized	V;PST
outproduce	outproduced	V;PST
outpsych	outpsyched	V;PST
outpunch	outpunched	V;PST
output	outputted	V;PST
output	output	V;PST
outputt	outputted	V;PST
outqualify	outqualifyed	V;PST
outquench	outquenched	V;PST
outrace	outraced	V;PST
outrage	outraged	V;PST
outraise	outraised	V;PST
outrange	outranged	V;PST
outrank	outranked	V;PST
outrate	outrated	V;PST
outray	outrayed	V;PST
outreach	outreached	V;PST
outreason	outreasoned	V;PST
outrebound	outrebounded	V;PST
outreckon	outreckoned	V;PST
outreign	outreigned	V;PST
outreport	outreported	V;PST
outride	outrode	V;PST
outright	outrighted	V;PST
outring	outrang	V;PST
outrival	outrivaled	V;PST
outrival	outrivalled	V;PST
outrive	outrove	V;PST
outroar	outroared	V;PST
outromance	outromanced	V;PST
outroot	outrooted	V;PST
outrun	outran	V;PST
outrush	outrushed	V;PST
outsail	outsailed	V;PST
outsave	outsaved	V;PST
outscent	outscented	V;PST
outscold	outscolded	V;PST
outscore	outscored	V;PST
outscorn	outscorned	V;PST
outscout	outscouted	V;PST
outscream	outscreamed	V;PST
outseek	outsought	V;PST
outsee	outsaw	V;PST
outsell	outsold	V;PST
outsend	outsent	V;PST
outserve	outserved	V;PST
outshine	outshined	V;PST
outshine	outshone	V;PST
outshoot	outshot	V;PST
outshop	outshopped	V;PST
outshout	outshouted	V;PST
outshow	outshowed	V;PST
outshriek	outshrieked	V;PST
outshrill	outshrilled	V;PST
outshut	outshut	V;PST
outsing	outsang	V;PST
outsit	outsat	V;PST
outsize	outsized	V;PST
outskate	outskated	V;PST
outskin	outskinned	V;PST
outski	outskied	V;PST
outskip	outskipped	V;PST
outsleep	outslept	V;PST
outslick	outslicked	V;PST
outslide	outslid	V;PST
outslip	outslipped	V;PST
outslug	outslugged	V;PST
out-slut	out-slutted	V;PST
outslut	outslutted	V;PST
outsmart	outsmarted	V;PST
outsoar	outsoared	V;PST
outsound	outsounded	V;PST
outsource	outsourced	V;PST
outspan	outspanned	V;PST
outsparkle	outsparkled	V;PST
outspeak	outspoke	V;PST
outspeed	outsped	V;PST
outspell	outspelled	V;PST
outspend	outspent	V;PST
outspin	outspun	V;PST
outsport	outsported	V;PST
outspread	outspread	V;PST
outspring	outsprang	V;PST
outsprint	outsprinted	V;PST
outsquawk	outsquawked	V;PST
outstable	outstabled	V;PST
outstand	outstood	V;PST
outstare	outstared	V;PST
outstart	outstarted	V;PST
outstay	outstayed	V;PST
outstep	outstepped	V;PST
outstink	outstank	V;PST
outstorm	outstormed	V;PST
outstrategize	outstrategized	V;PST
outstretch	outstretched	V;PST
outstride	outstrode	V;PST
outstrike	outstruck	V;PST
outstrip	outstripped	V;PST
outsuffer	outsuffered	V;PST
outsurvive	outsurvived	V;PST
outswear	outswore	V;PST
outsweeten	outsweetened	V;PST
outswell	outswelled	V;PST
outswim	outswam	V;PST
outtake	outtook	V;PST
outtalk	outtalked	V;PST
outtell	outtold	V;PST
outthink	outthought	V;PST
outthrow	outthrew	V;PST
outthrust	outthrusted	V;PST
out-top	out-topped	V;PST
outtop	outtopped	V;PST
outtrade	outtraded	V;PST
outtravel	outtraveled	V;PST
outvalue	outvalued	V;PST
outvenom	outvenomed	V;PST
outvie	outvied	V;PST
outvillain	outvillained	V;PST
outvoice	outvoiced	V;PST
outvote	outvoted	V;PST
outwait	outwaited	V;PST
outwalk	outwalked	V;PST
outward	outwarded	V;PST
outwatch	outwatched	V;PST
outwear	outwore	V;PST
outweary	outwearied	V;PST
outweed	outweeded	V;PST
outweep	outwept	V;PST
outweigh	outweighed	V;PST
outwell	outwelled	V;PST
outwind	outwound	V;PST
outwing	outwinged	V;PST
outwin	outwon	V;PST
out-winter	out-wintered	V;PST
outwinter	outwintered	V;PST
outwit	outwitted	V;PST
outwoo	outwooed	V;PST
outwork	outworked	V;PST
outworth	outworthed	V;PST
outwrestle	outwrestled	V;PST
outwrest	outwrested	V;PST
outwrite	outwrote	V;PST
outyell	outyelled	V;PST
outyield	outyielded	V;PST
outzany	outzanied	V;PST
ovalize	ovalized	V;PST
ovariectomize	ovariectomized	V;PST
overabound	overabounded	V;PST
overaccelerate	overaccelerated	V;PST
overaccentuate	overaccentuated	V;PST
overaccessorize	overaccessorized	V;PST
overaccommodate	overaccommodated	V;PST
overachieve	overachieved	V;PST
overact	overacted	V;PST
overadvertise	overadvertised	V;PST
overaffect	overaffected	V;PST
overagitate	overagitated	V;PST
overamplify	overamplified	V;PST
overanalyse	overanalysed	V;PST
overanalyze	overanalyzed	V;PST
overanesthetize	overanesthetized	V;PST
overapply	overapplied	V;PST
over-approximate	over-approximated	V;PST
overapproximate	overapproximated	V;PST
overarch	overarched	V;PST
overassess	overassessed	V;PST
overattribute	overattributed	V;PST
over-awe	over-awed	V;PST
overawe	overawed	V;PST
overbake	overbaked	V;PST
overbalance	overbalanced	V;PST
overbear	overbore	V;PST
overbeat	overbeat	V;PST
overbend	overbent	V;PST
overbet	overbet	V;PST
overbide	overbided	V;PST
overbide	overbid	V;PST
overbide	overbode	V;PST
overbid	overbid	V;PST
overbill	overbilled	V;PST
overbind	overbinded	V;PST
overblow	overblew	V;PST
overboil	overboiled	V;PST
overbook	overbooked	V;PST
overborrow	overborrowed	V;PST
overbow	overbowed	V;PST
overbrand	overbranded	V;PST
overbreak	overbroke	V;PST
overbreed	overbred	V;PST
overbrim	overbrimmed	V;PST
overbrow	overbrowed	V;PST
overbrowse	overbrowsed	V;PST
overbubble	overbubbled	V;PST
overbudget	overbudgeted	V;PST
overbuild	overbuilt	V;PST
overbulk	overbulked	V;PST
overburden	overburdened	V;PST
overburn	overburned	V;PST
overburn	overburnt	V;PST
overbuy	overbought	V;PST
overcalculate	overcalculated	V;PST
overcall	overcalled	V;PST
overcanopy	overcanopied	V;PST
overcapitalize	overcapitalized	V;PST
overcare	overcared	V;PST
overcark	overcarked	V;PST
overcarry	overcarried	V;PST
overcarve	overcarved	V;PST
overcarve	overcorve	V;PST
overcast	overcast	V;PST
overcatch	overcaught	V;PST
overcategorize	overcategorized	V;PST
overcentralize	overcentralized	V;PST
overcharge	overcharged	V;PST
overchill	overchilled	V;PST
overchoreograph	overchoreographed	V;PST
overcite	overcited	V;PST
overclaim	overclaimed	V;PST
overclean	overcleaned	V;PST
overclimb	overclimbed	V;PST
over-clock	over-clocked	V;PST
overclock	overclocked	V;PST
overcloud	overclouded	V;PST
overcloy	overcloyed	V;PST
overcoach	overcoached	V;PST
overcoat	overcoated	V;PST
overcoddle	overcoddled	V;PST
overcollateralize	overcollateralized	V;PST
overcolor	overcolored	V;PST
overcolour	overcoloured	V;PST
overcome	overcame	V;PST
overcommercialize	overcommercialized	V;PST
overcommit	overcommitted	V;PST
overcommunicate	overcommunicated	V;PST
overcompensate	overcompensated	V;PST
overcomplicate	overcomplicated	V;PST
overcompliment	overcomplimented	V;PST
overcompress	overcompressed	V;PST
overconform	overconformed	V;PST
overconstrain	overconstrained	V;PST
overconsume	overconsumed	V;PST
overcontribute	overcontributed	V;PST
overcontrol	overcontrolled	V;PST
overcook	overcooked	V;PST
overcorrect	overcorrected	V;PST
overcount	overcounted	V;PST
overcover	overcovered	V;PST
overcram	overcrammed	V;PST
overcriticize	overcriticized	V;PST
overcrop	overcropped	V;PST
overcrowd	overcrowded	V;PST
overcrow	overcrowed	V;PST
overcut	overcut	V;PST
overdamp	overdamped	V;PST
overdare	overdared	V;PST
overdate	overdated	V;PST
overdecorate	overdecorated	V;PST
overdeliver	overdelivered	V;PST
overdesign	overdesigned	V;PST
overdetermine	overdetermined	V;PST
overdevelop	overdeveloped	V;PST
overdiagnose	overdiagnosed	V;PST
overdilute	overdiluted	V;PST
overdisperse	overdispersed	V;PST
overdo	overdid	V;PST
overdose	overdosed	V;PST
overdoss	overdossed	V;PST
overdot	overdotted	V;PST
overdramatise	overdramatised	V;PST
overdramatize	overdramatized	V;PST
overdraw	overdrew	V;PST
overdream	overdreamed	V;PST
overdreep	overdreeped	V;PST
overdress	overdressed	V;PST
overdribble	overdribbled	V;PST
overdrink	overdrank	V;PST
overdrive	overdrove	V;PST
overdrown	overdrowned	V;PST
overdry	overdried	V;PST
overdub	overdubbed	V;PST
overdye	overdyed	V;PST
overeat	overate	V;PST
overedge	overedged	V;PST
over-educate	over-educated	V;PST
overeducate	overeducated	V;PST
over-egg	over-egged	V;PST
overegg	overegged	V;PST
overembellish	overembellished	V;PST
overemote	overemoted	V;PST
overemphasise	overemphasised	V;PST
overemphasize	overemphasized	V;PST
overempty	overemptied	V;PST
overengineer	overengineered	V;PST
overenjoy	overenjoyed	V;PST
overenunciate	overenunciated	V;PST
overequip	overequipped	V;PST
over-estimate	over-estimated	V;PST
overestimate	overestimated	V;PST
overexaggerate	overexaggerated	V;PST
overexcite	overexcited	V;PST
overexercise	overexercised	V;PST
overexert	overexerted	V;PST
overexpand	overexpanded	V;PST
overexplain	overexplained	V;PST
overexploit	overexploited	V;PST
overexpose	overexposed	V;PST
overexpress	overexpressed	V;PST
overextend	overextended	V;PST
overeye	overeyed	V;PST
overfall	overfell	V;PST
overfarm	overfarmed	V;PST
overfatigue	overfatigued	V;PST
overfeed	overfed	V;PST
overfertilize	overfertilized	V;PST
overfill	overfilled	V;PST
overfinance	overfinanced	V;PST
overfire	overfired	V;PST
overfish	overfished	V;PST
overfit	overfitted	V;PST
overflatter	overflattered	V;PST
overfloat	overfloated	V;PST
overflood	overflooded	V;PST
overflourish	overflourished	V;PST
overflow	overflowed	V;PST
overflush	overflushed	V;PST
overfly	overflew	V;PST
overfocus	overfocused	V;PST
overfocus	overfocussed	V;PST
overfold	overfolded	V;PST
overfreight	overfreighted	V;PST
overfront	overfronted	V;PST
overfuck	overfucked	V;PST
overfulfill	overfulfilled	V;PST
overfulfil	overfulfilled	V;PST
overfund	overfunded	V;PST
overgang	overganged	V;PST
overgaze	overgazed	V;PST
overgeneralize	overgeneralized	V;PST
overgenerate	overgenerated	V;PST
overget	overgat	V;PST
overget	overgot	V;PST
overgild	overgilded	V;PST
overgird	overgirded	V;PST
overgive	overgave	V;PST
overglance	overglanced	V;PST
overglide	overglided	V;PST
overgloom	overgloomed	V;PST
overgo	overwent	V;PST
overgorge	overgorged	V;PST
overgrace	overgraced	V;PST
overgraze	overgrazed	V;PST
overgroom	overgroomed	V;PST
overgrow	overgrew	V;PST
overguesstimate	overguesstimated	V;PST
overhale	overhaled	V;PST
overhall	overhalled	V;PST
overhandle	overhandled	V;PST
overhang	overhung	V;PST
overharden	overhardened	V;PST
overharvest	overharvested	V;PST
overhaul	overhauled	V;PST
overheal	overhealed	V;PST
overheal	overhole	V;PST
overhear	overheard	V;PST
overheat	overheated	V;PST
overheave	overheaved	V;PST
overheave	overhove	V;PST
overhele	overheled	V;PST
overhelp	overhelped	V;PST
overhend	overhent	V;PST
overhent	overhent	V;PST
overhip	overhipped	V;PST
overhire	overhired	V;PST
overhit	overhit	V;PST
overhold	overheld	V;PST
overhope	overhoped	V;PST
overhunt	overhunted	V;PST
overhydrate	overhydrated	V;PST
overhype	overhyped	V;PST
overidealize	overidealized	V;PST
overidentify	overidentified	V;PST
overindulge	overindulged	V;PST
overinflate	overinflated	V;PST
overinfluence	overinfluenced	V;PST
overinform	overinformed	V;PST
overinstruct	overinstructed	V;PST
overinsure	overinsured	V;PST
overintellectualise	overintellectualised	V;PST
overintellectualize	overintellectualized	V;PST
overinterpret	overinterpreted	V;PST
overinvest	overinvested	V;PST
overissue	overissued	V;PST
overjoy	overjoyed	V;PST
overjump	overjumped	V;PST
overjustify	overjustified	V;PST
overkeep	overkept	V;PST
overkill	overkilled	V;PST
overlabour	overlaboured	V;PST
overlade	overladed	V;PST
overlap	overlapped	V;PST
overlash	overlashed	V;PST
overlaunch	overlaunched	V;PST
overlay	overlaid	V;PST
overlay	overlayed	V;PST
overlead	overled	V;PST
overlean	overleaned	V;PST
overlean	overleant	V;PST
overleap	overleaped	V;PST
overleap	overleapt	V;PST
overlearn	overlearned	V;PST
overlearn	overlearnt	V;PST
overleaven	overleavened	V;PST
overleave	overleft	V;PST
overlegislate	overlegislated	V;PST
overlend	overlent	V;PST
overleverage	overleveraged	V;PST
overlick	overlicked	V;PST
overlie	overlay	V;PST
overlight	overlighted	V;PST
overlight	overlit	V;PST
overline	overlined	V;PST
overlinger	overlingered	V;PST
overlink	overlinked	V;PST
overlive	overlived	V;PST
overload	overloaded	V;PST
overlock	overlocked	V;PST
overlook	overlooked	V;PST
overlove	overloved	V;PST
overlubricate	overlubricated	V;PST
overmagnify	overmagnified	V;PST
overmake	overmade	V;PST
overmanage	overmanaged	V;PST
overmanipulate	overmanipulated	V;PST
overman	overmanned	V;PST
overmarch	overmarched	V;PST
overmarket	overmarketed	V;PST
overmaster	overmastered	V;PST
overmast	overmasted	V;PST
overmatch	overmatched	V;PST
overmeasure	overmeasured	V;PST
overmeddle	overmeddled	V;PST
overmedicalize	overmedicalized	V;PST
overmedicate	overmedicated	V;PST
overmike	overmiked	V;PST
overmilitarize	overmilitarized	V;PST
overmilk	overmilked	V;PST
overmix	overmixed	V;PST
overmodulate	overmodulated	V;PST
overmount	overmounted	V;PST
overmultiply	overmultiplied	V;PST
overmultitude	overmultituded	V;PST
overname	overnamed	V;PST
overnight	overnighted	V;PST
overnoise	overnoised	V;PST
overoil	overoiled	V;PST
overoptimize	overoptimized	V;PST
overorder	overordered	V;PST
overpackage	overpackaged	V;PST
overpack	overpacked	V;PST
overpaint	overpainted	V;PST
overpamper	overpampered	V;PST
overparameterize	overparameterized	V;PST
overpark	overparked	V;PST
overpart	overparted	V;PST
overpass	overpassed	V;PST
overpay	overpaid	V;PST
overpedal	overpedaled	V;PST
overpedal	overpedalled	V;PST
overpeer	overpeered	V;PST
overpeople	overpeopled	V;PST
overperceive	overperceived	V;PST
overperch	overperched	V;PST
overperform	overperformed	V;PST
overpersuade	overpersuaded	V;PST
overpicture	overpictured	V;PST
overpitch	overpitched	V;PST
overplant	overplanted	V;PST
overplay	overplayed	V;PST
overplease	overpleased	V;PST
overplough	overploughed	V;PST
overplow	overplowed	V;PST
overpluck	overplucked	V;PST
overply	overplied	V;PST
overpoise	overpoised	V;PST
overpolish	overpolished	V;PST
overpopulate	overpopulated	V;PST
overpost	overposted	V;PST
overpot	overpotted	V;PST
overpour	overpoured	V;PST
overpower	overpowered	V;PST
overpraise	overpraised	V;PST
overpredict	overpredicted	V;PST
overprepare	overprepared	V;PST
overprescribe	overprescribed	V;PST
overpress	overpressed	V;PST
overpressure	overpressured	V;PST
overpressurize	overpressurized	V;PST
overprice	overpriced	V;PST
overprime	overprimed	V;PST
overprint	overprinted	V;PST
overprioritize	overprioritized	V;PST
overprize	overprized	V;PST
overprocess	overprocessed	V;PST
overproduce	overproduced	V;PST
overpromise	overpromised	V;PST
overpromote	overpromoted	V;PST
overpronate	overpronated	V;PST
overproportion	overproportioned	V;PST
overprotect	overprotected	V;PST
overprovision	overprovisioned	V;PST
overprovoke	overprovoked	V;PST
overpsychologize	overpsychologized	V;PST
overpublicize	overpublicized	V;PST
overpull	overpulled	V;PST
overpunch	overpunched	V;PST
overpursue	overpursued	V;PST
overpush	overpushed	V;PST
overput	overput	V;PST
overquantify	overquantified	V;PST
overquell	overquelled	V;PST
overquote	overquoted	V;PST
overrake	overraked	V;PST
over-rate	over-rated	V;PST
overrate	overrated	V;PST
overreach	overreached	V;PST
overreact	overreacted	V;PST
overread	overread	V;PST
overreckon	overreckoned	V;PST
overreference	overreferenced	V;PST
overrefine	overrefined	V;PST
overregularize	overregularized	V;PST
overregulate	overregulated	V;PST
overrelax	overrelaxed	V;PST
overrent	overrented	V;PST
overreport	overreported	V;PST
overrepresent	overrepresented	V;PST
overrestore	overrestored	V;PST
overrev	overrevved	V;PST
override	overrode	V;PST
overripen	overripened	V;PST
overroast	overroasted	V;PST
overromanticize	overromanticized	V;PST
overruff	overruffed	V;PST
overrule	overruled	V;PST
overrun	overran	V;PST
oversail	oversailed	V;PST
oversalt	oversalted	V;PST
oversample	oversampled	V;PST
oversaturate	oversaturated	V;PST
oversauce	oversauced	V;PST
oversay	oversaid	V;PST
overschedule	overscheduled	V;PST
overscreen	overscreened	V;PST
overseal	oversealed	V;PST
oversearch	oversearched	V;PST
overseason	overseasoned	V;PST
oversedate	oversedated	V;PST
overseed	overseeded	V;PST
oversee	oversaw	V;PST
oversell	oversold	V;PST
oversend	oversent	V;PST
oversensationalize	oversensationalized	V;PST
overserve	overserved	V;PST
overservice	overserviced	V;PST
overset	overset	V;PST
oversew	oversewed	V;PST
oversexualize	oversexualized	V;PST
overshade	overshaded	V;PST
overshadow	overshadowed	V;PST
overshake	overshook	V;PST
overshape	overshaped	V;PST
overshare	overshared	V;PST
oversharpen	oversharpened	V;PST
overshine	overshone	V;PST
overshoot	overshot	V;PST
overshop	overshopped	V;PST
overshorten	overshortened	V;PST
oversimplify	oversimplified	V;PST
oversing	oversung	V;PST
oversit	oversat	V;PST
oversize	oversized	V;PST
overskate	overskated	V;PST
overskip	overskipped	V;PST
overslaugh	overslaughed	V;PST
oversleep	overslept	V;PST
overslide	overslid	V;PST
overslip	overslipped	V;PST
overslow	overslowed	V;PST
oversoften	oversoftened	V;PST
oversorrow	oversorrowed	V;PST
oversow	oversowed	V;PST
overspan	overspanned	V;PST
overspeak	overspoke	V;PST
overspecialise	overspecialised	V;PST
overspecialize	overspecialized	V;PST
overspecify	overspecified	V;PST
overspeculate	overspeculated	V;PST
overspend	overspent	V;PST
overspill	overspilled	V;PST
overspill	overspilt	V;PST
overspread	overspread	V;PST
overspring	oversprang	V;PST
oversprinkle	oversprinkled	V;PST
overstaff	overstaffed	V;PST
overstamp	overstamped	V;PST
overstand	overstood	V;PST
overstarch	overstarched	V;PST
overstare	overstared	V;PST
overstate	overstated	V;PST
overstay	overstayed	V;PST
oversteam	oversteamed	V;PST
oversteer	oversteered	V;PST
overstep	overstepped	V;PST
overstep	overstept	V;PST
overstimulate	overstimulated	V;PST
overstitch	overstitched	V;PST
overstock	overstocked	V;PST
overstore	overstored	V;PST
overstrain	overstrained	V;PST
overstraw	overstrawed	V;PST
overstress	overstressed	V;PST
overstretch	overstretched	V;PST
overstrew	overstrewed	V;PST
overstride	overstrode	V;PST
overstrike	overstruck	V;PST
overstrow	overstrowed	V;PST
overstudy	overstudied	V;PST
overstuff	overstuffed	V;PST
oversubscribe	oversubscribed	V;PST
oversubsidize	oversubsidized	V;PST
oversupply	oversupplied	V;PST
overswarm	overswarmed	V;PST
oversway	overswayed	V;PST
oversweep	overswept	V;PST
oversweeten	oversweetened	V;PST
overswell	overswelled	V;PST
overswing	overswung	V;PST
oversystematise	oversystematised	V;PST
oversystematize	oversystematized	V;PST
overtake	overtook	V;PST
overtalk	overtalked	V;PST
overtan	overtanned	V;PST
overtask	overtasked	V;PST
overtax	overtaxed	V;PST
overteach	overtaught	V;PST
overtempt	overtempted	V;PST
overtest	overtested	V;PST
overtheorize	overtheorized	V;PST
overthink	overthought	V;PST
overthrow	overthrew	V;PST
overtighten	overtightened	V;PST
overtip	overtipped	V;PST
overtire	overtired	V;PST
overtitle	overtitled	V;PST
overtoil	overtoiled	V;PST
overtop	overtopped	V;PST
overtout	overtouted	V;PST
overtower	overtowered	V;PST
overtrade	overtraded	V;PST
overtrain	overtrained	V;PST
overtread	overtrod	V;PST
overtreat	overtreated	V;PST
overtrip	overtripped	V;PST
overtrump	overtrumped	V;PST
overtrust	overtrusted	V;PST
overtry	overtried	V;PST
overturn	overturned	V;PST
overtwist	overtwisted	V;PST
overtype	overtyped	V;PST
overuse	overused	V;PST
overutilize	overutilized	V;PST
overvalue	overvalued	V;PST
overveil	overveiled	V;PST
overview	overviewed	V;PST
overvolt	overvolted	V;PST
overvote	overvoted	V;PST
overwait	overwaited	V;PST
overwalk	overwalked	V;PST
overwash	overwashed	V;PST
overwatch	overwatched	V;PST
overwater	overwatered	V;PST
overwax	overwaxed	V;PST
overwear	overwore	V;PST
overweary	overwearied	V;PST
overweather	overweathered	V;PST
overween	overweened	V;PST
overweigh	overweighed	V;PST
overweight	overweighted	V;PST
overwell	overwelled	V;PST
overwet	overwetted	V;PST
overwet	overwet	V;PST
overwhelm	overwhelmed	V;PST
overwhip	overwhipped	V;PST
overwind	overwound	V;PST
overwing	overwinged	V;PST
overwin	overwon	V;PST
overwinter	overwintered	V;PST
overwit	overwitted	V;PST
overword	overworded	V;PST
overwork	overworked	V;PST
overwork	overwrought	V;PST
overwrap	overwrapped	V;PST
overwrest	overwrested	V;PST
overwrite	overwrote	V;PST
oviposit	oviposited	V;PST
ovulate	ovulated	V;PST
owe	owed	V;PST
own	owned	V;PST
oxidate	oxidated	V;PST
oxidise	oxidised	V;PST
oxidize	oxidized	V;PST
oxygenate	oxygenated	V;PST
oxygenise	oxygenised	V;PST
oxygenize	oxygenized	V;PST
oyster	oystered	V;PST
ozonate	ozonated	V;PST
ozonise	ozonised	V;PST
ozonize	ozonized	V;PST
pabble	pabbled	V;PST
pace	paced	V;PST
pacify	pacified	V;PST
package	packaged	V;PST
packetize	packetized	V;PST
packet	packeted	V;PST
pack	packed	V;PST
pacquet	pacquetted	V;PST
paddle	paddled	V;PST
paddock	paddocked	V;PST
padlock	padlocked	V;PST
pad	padded	V;PST
paean	paeaned	V;PST
paganise	paganised	V;PST
paganize	paganized	V;PST
pageant	pageanted	V;PST
page	paged	V;PST
paggle	paggled	V;PST
paginate	paginated	V;PST
pain	pained	V;PST
paintball	paintballed	V;PST
paint	painted	V;PST
pair	paired	V;PST
palace	palaced	V;PST
palatalise	palatalised	V;PST
palatalize	palatalized	V;PST
palate	palated	V;PST
palatize	palatized	V;PST
palaver	palavered	V;PST
pale	paled	V;PST
Palestinianise	Palestinianised	V;PST
Palestinianize	Palestinianized	V;PST
palettise	palettised	V;PST
palettize	palettized	V;PST
palimpsest	palimpsested	V;PST
palisade	palisaded	V;PST
palisado	palisadoed	V;PST
palladiumize	palladiumized	V;PST
palletise	palletised	V;PST
palletize	palletized	V;PST
palliate	palliated	V;PST
pall	palled	V;PST
palmitoylate	palmitoylated	V;PST
palm	palmed	V;PST
pal	palled	V;PST
palpate	palpated	V;PST
palpitate	palpitated	V;PST
palp	palped	V;PST
palsy	palsied	V;PST
palter	paltered	V;PST
pam	pammed	V;PST
pamperize	pamperized	V;PST
pamper	pampered	V;PST
pamphleteer	pamphleteered	V;PST
pamphletize	pamphletized	V;PST
pamp	pamped	V;PST
pan-broil	pan-broiled	V;PST
pancake	pancaked	V;PST
pandarize	pandarized	V;PST
pandar	pandared	V;PST
pander	pandered	V;PST
pandiculate	pandiculated	V;PST
pandy	pandied	V;PST
panegyrise	panegyrised	V;PST
